Image;Label
data/0/12_16_SAO.jpg;SAO
data/0/12_17_CỦA.jpg;CỦA
data/0/12_18_QUÁ.jpg;QUÁ
data/0/12_19_TRÌNH.jpg;TRÌNH
data/0/12_20_TIẾN.jpg;TIẾN
data/0/12_21_HÓA.jpg;HÓA
data/0/12_22_CỦA.jpg;CỦA
data/0/12_23_CHÚNG.jpg;CHÚNG
data/0/13_0_BỜ.jpg;BỜ
data/0/13_1_BIỂN.jpg;BIỂN
data/0/13_2_NGÀ.jpg;NGÀ
data/0/13_3_LẦN.jpg;LẦN
data/0/13_4_ĐẦU.jpg;ĐẦU
data/0/13_5_TIÊN.jpg;TIÊN
data/0/13_6_ĐÃ.jpg;ĐÃ
data/0/13_7_GÓP.jpg;GÓP
data/0/13_8_MẶT.jpg;MẶT
data/0/13_9_TẠI.jpg;TẠI
data/0/13_10_VÒNG.jpg;VÒNG
data/0/13_11_CHUNG.jpg;CHUNG
data/0/13_12_KẾT.jpg;KẾT
data/0/13_13_WORLD.jpg;WORLD
data/0/13_14_CUP.jpg;CUP
data/0/13_15_2006.jpg;2006
data/0/14_0_BỞI.jpg;BỞI
data/0/14_1_VÌ.jpg;VÌ
data/0/14_2_ĐÀI.jpg;ĐÀI
data/0/14_3_LOAN.jpg;LOAN
data/0/14_4_TRÊN.jpg;TRÊN
data/0/14_5_THỰC.jpg;THỰC
data/0/14_6_TẾ.jpg;TẾ
data/0/14_7_LÀ.jpg;LÀ
data/0/14_8_MỘT.jpg;MỘT
data/0/14_9_PHẦN.jpg;PHẦN
data/0/14_10_LÃNH.jpg;LÃNH
data/0/14_11_THỔ.jpg;THỔ
data/0/14_12_CỦA.jpg;CỦA
data/0/14_13_NHẬT.jpg;NHẬT
data/0/14_14_BẢN.jpg;BẢN
data/0/14_15_CHIẾU.jpg;CHIẾU
data/0/14_16_THEO.jpg;THEO
data/0/14_17_HIỆP.jpg;HIỆP
data/0/14_18_ƯỚC.jpg;ƯỚC
data/0/14_19_SHIMONOSEKI.jpg;SHIMONOSEKI
data/0/14_20_NĂM.jpg;NĂM
data/0/14_21_1895.jpg;1895
data/0/15_0_ANH.jpg;ANH
data/0/15_1_TA.jpg;TA
data/0/15_2_TIẾP.jpg;TIẾP
data/0/15_3_TỤC.jpg;TỤC
data/0/15_4_ĐỨNG.jpg;ĐỨNG
data/0/15_5_TRƯỚC.jpg;TRƯỚC
data/0/15_6_ĐOÀN.jpg;ĐOÀN
data/0/15_7_TĂNG.jpg;TĂNG
data/0/15_8_TRONG.jpg;TRONG
data/0/15_9_MỘT.jpg;MỘT
data/0/15_10_KHOẢNG.jpg;KHOẢNG
data/0/15_11_THỜI.jpg;THỜI
data/0/15_12_GIAN.jpg;GIAN
data/0/16_0_BIỂU.jpg;BIỂU
data/0/16_1_TƯỢNG.jpg;TƯỢNG
data/0/16_2_THIÊN.jpg;THIÊN
data/0/16_3_NHÃN.jpg;NHÃN
data/0/16_4_CÒN.jpg;CÒN
data/0/16_5_Ý.jpg;Ý
data/0/16_6_THỨC.jpg;THỨC
data/0/16_7_ĐẠI.jpg;ĐẠI
data/0/16_8_ĐỒNG.jpg;ĐỒNG
data/0/17_0_BÈN.jpg;BÈN
data/0/17_1_SAI.jpg;SAI
data/0/17_2_VƯƠNG.jpg;VƯƠNG
data/0/17_3_HUYỀN.jpg;HUYỀN
data/0/17_4_MÔ.jpg;MÔ
data/0/18_0_190068XX.jpg;190068XX
data/0/18_1_DO.jpg;DO
data/0/18_2_MẠNG.jpg;MẠNG
data/0/18_3_FPT.jpg;FPT
data/0/18_4_CUNG.jpg;CUNG
data/0/18_5_CẤP.jpg;CẤP
data/0/19_0_BỘ.jpg;BỘ
data/0/19_1_NHỚ.jpg;NHỚ
data/0/19_2_DDR3.jpg;DDR3
data/0/19_3_SDRAM.jpg;SDRAM
data/0/20_0_4.jpg;4
data/0/20_1_NGƯỜI.jpg;NGƯỜI
data/0/20_2_Ở.jpg;Ở
data/0/20_3_TRƯỜNG.jpg;TRƯỜNG
data/0/20_4_SA.jpg;SA
data/0/20_5_LỚN.jpg;LỚN
data/0/21_0_05.jpg;05
data/0/21_1_PHƯỜNG.jpg;PHƯỜNG
data/0/22_0_AZERBAIJAN.jpg;AZERBAIJAN
data/0/22_1_KHÔNG.jpg;KHÔNG
data/0/22_2_MẶN.jpg;MẶN
data/0/22_3_MÀ.jpg;MÀ
data/0/23_0_BINH.jpg;BINH
data/0/23_1_LỰC.jpg;LỰC
data/0/23_2_TÁC.jpg;TÁC
data/0/23_3_CHIẾN.jpg;CHIẾN
data/0/23_4_CỦA.jpg;CỦA
data/0/23_5_TRUNG.jpg;TRUNG
data/0/23_6_QUỐC.jpg;QUỐC
data/0/23_7_LÊN.jpg;LÊN
data/0/23_8_TỚI.jpg;TỚI
data/0/23_9_9.jpg;9
data/0/23_10_QUÂN.jpg;QUÂN
data/0/23_11_ĐOÀN.jpg;ĐOÀN
data/0/24_0_BOSNIA.jpg;BOSNIA
data/0/24_1_VÀ.jpg;VÀ
data/0/24_2_MACEDONIA.jpg;MACEDONIA
data/0/25_0_APPLE.jpg;APPLE
data/0/25_1_PHÁT.jpg;PHÁT
data/0/25_2_HÀNH.jpg;HÀNH
data/0/25_3_PHẦN.jpg;PHẦN
data/0/25_4_MỀM.jpg;MỀM
data/0/25_5_ITUNES.jpg;ITUNES
data/0/25_6_PHIÊN.jpg;PHIÊN
data/0/25_7_BẢN.jpg;BẢN
data/0/25_8_DÀNH.jpg;DÀNH
data/0/25_9_CHO.jpg;CHO
data/0/25_10_HĐH.jpg;HĐH
data/0/25_11_WINDOWS.jpg;WINDOWS
data/0/25_12_CỦA.jpg;CỦA
data/0/25_13_MICROSOFT.jpg;MICROSOFT
data/0/27_0_ANH.jpg;ANH
data/0/27_1_VỚI.jpg;VỚI
data/0/27_2_MỤC.jpg;MỤC
data/0/27_3_ĐÍCH.jpg;ĐÍCH
data/0/27_4_QUẢNG.jpg;QUẢNG
data/0/27_5_BÁ.jpg;BÁ
data/0/27_6_CÁC.jpg;CÁC
data/0/27_7_MẪU.jpg;MẪU
data/0/27_8_ÁO.jpg;ÁO
data/0/27_9_TẮM.jpg;TẮM
data/0/27_10_MỚI.jpg;MỚI
data/0/28_0_BỘ.jpg;BỘ
data/0/28_1_TRƯỞNG.jpg;TRƯỞNG
data/0/28_2_QUỐC.jpg;QUỐC
data/0/28_3_PHÒNG.jpg;PHÒNG
data/0/28_4_PHÁP.jpg;PHÁP
data/0/28_5_RENÉ.jpg;RENÉ
data/0/28_6_PLEVEN.jpg;PLEVEN
data/0/28_7_CHO.jpg;CHO
data/0/28_8_RẰNG.jpg;RẰNG
data/0/28_9_TÌNH.jpg;TÌNH
data/0/28_10_HÌNH.jpg;HÌNH
data/0/28_11_CHÍNH.jpg;CHÍNH
data/0/28_12_TRỊ.jpg;TRỊ
data/0/28_13_VÀ.jpg;VÀ
data/0/28_14_QUÂN.jpg;QUÂN
data/0/28_15_SỰ.jpg;SỰ
data/0/28_16_TẠI.jpg;TẠI
data/0/28_17_VIỆT.jpg;VIỆT
data/0/28_18_NAM.jpg;NAM
data/0/28_19_HOÀN.jpg;HOÀN
data/0/28_20_TOÀN.jpg;TOÀN
data/0/28_21_KHÔNG.jpg;KHÔNG
data/0/28_22_CÓ.jpg;CÓ
data/0/28_23_LỢI.jpg;LỢI
data/0/28_24_CHO.jpg;CHO
data/0/28_25_PHÁP.jpg;PHÁP
data/0/29_0_BỈ.jpg;BỈ
data/0/29_1_LÀ.jpg;LÀ
data/0/29_2_NGÔI.jpg;NGÔI
data/0/29_3_NHÀ.jpg;NHÀ
data/0/29_4_CỦA.jpg;CỦA
data/0/29_5_HAI.jpg;HAI
data/0/29_6_NHÓM.jpg;NHÓM
data/0/29_7_NGÔN.jpg;NGÔN
data/0/29_8_NGỮ.jpg;NGỮ
data/0/29_9_CHÍNH.jpg;CHÍNH
data/0/30_0_BẢO.jpg;BẢO
data/0/30_1_ĐẠI.jpg;ĐẠI
data/0/30_2_KÝ.jpg;KÝ
data/0/30_3_ĐẠO.jpg;ĐẠO
data/0/30_4_DỤ.jpg;DỤ
data/0/30_5_SỐ.jpg;SỐ
data/0/30_6_5.jpg;5
data/0/30_7_CHUẨN.jpg;CHUẨN
data/0/30_8_Y.jpg;Y
data/0/30_9_THÀNH.jpg;THÀNH
data/0/30_10_PHẦN.jpg;PHẦN
data/0/30_11_NỘI.jpg;NỘI
data/0/30_12_CÁC.jpg;CÁC
data/0/30_13_TRẦN.jpg;TRẦN
data/0/30_14_TRỌNG.jpg;TRỌNG
data/0/30_15_KIM.jpg;KIM
data/0/30_16_VÀ.jpg;VÀ
data/0/30_17_NGÀY.jpg;NGÀY
data/0/30_18_12.jpg;12
data/0/30_19_THÁNG.jpg;THÁNG
data/0/30_20_5.jpg;5
data/0/30_21_GIẢI.jpg;GIẢI
data/0/30_22_THỂ.jpg;THỂ
data/0/30_23_VIỆN.jpg;VIỆN
data/0/30_24_DÂN.jpg;DÂN
data/0/30_25_BIỂU.jpg;BIỂU
data/0/30_26_TRUNG.jpg;TRUNG
data/0/30_27_KỲ.jpg;KỲ
data/0/31_0_663.jpg;663
data/0/31_1_THỔ.jpg;THỔ
data/0/31_2_PHIÊN.jpg;PHIÊN
data/0/31_3_CHIẾM.jpg;CHIẾM
data/0/31_4_THỔ.jpg;THỔ
data/0/31_5_CỐC.jpg;CỐC
data/0/31_6_HỒN.jpg;HỒN
data/0/32_0_BÓNG.jpg;BÓNG
data/0/32_1_ĐÁ.jpg;ĐÁ
data/0/32_2_LÀ.jpg;LÀ
data/0/32_3_MÔN.jpg;MÔN
data/0/32_4_THỂ.jpg;THỂ
data/0/32_5_THAO.jpg;THAO
data/0/32_6_PHỔ.jpg;PHỔ
data/0/32_7_BIẾN.jpg;BIẾN
data/0/32_8_NHẤT.jpg;NHẤT
data/0/32_9_CỦA.jpg;CỦA
data/0/32_10_LUÂN.jpg;LUÂN
data/0/32_11_ĐÔN.jpg;ĐÔN
data/0/33_0_BÂY.jpg;BÂY
data/0/33_1_GIỜ.jpg;GIỜ
data/0/33_2_MANCHESTER.jpg;MANCHESTER
data/0/33_3_ĐÃ.jpg;ĐÃ
data/0/33_4_TRỞ.jpg;TRỞ
data/0/33_5_THÀNH.jpg;THÀNH
data/0/33_6_ĐẾ.jpg;ĐẾ
data/0/33_7_CHẾ.jpg;CHẾ
data/0/33_8_CỦA.jpg;CỦA
data/0/33_9_1.jpg;1
data/0/33_10_QUỐC.jpg;QUỐC
data/0/33_11_GIA.jpg;GIA
data/0/34_0_BOSTON.jpg;BOSTON
data/0/34_1_CŨNG.jpg;CŨNG
data/0/34_2_PHÁT.jpg;PHÁT
data/0/34_3_TRIỂN.jpg;TRIỂN
data/0/34_4_MẠNH.jpg;MẠNH
data/0/34_5_VỀ.jpg;VỀ
data/0/34_6_VĂN.jpg;VĂN
data/0/34_7_HÓA.jpg;HÓA
data/0/35_0_BAO.jpg;BAO
data/0/35_1_GỒM.jpg;GỒM
data/0/35_2_NHỮNG.jpg;NHỮNG
data/0/35_3_TRUNG.jpg;TRUNG
data/0/35_4_TÂM.jpg;TÂM
data/0/35_5_LỚN.jpg;LỚN
data/0/35_6_NHƯ.jpg;NHƯ
data/0/35_7_MILETUS.jpg;MILETUS
data/0/35_8_VÀ.jpg;VÀ
data/0/35_9_HALICARNASSUS.jpg;HALICARNASSUS
data/0/36_0_BA.jpg;BA
data/0/36_1_THANH.jpg;THANH
data/0/36_2_NIÊN.jpg;NIÊN
data/0/36_3_ĐÃ.jpg;ĐÃ
data/0/36_4_CHẾT.jpg;CHẾT
data/0/36_5_TRONG.jpg;TRONG
data/0/36_6_NGÀY.jpg;NGÀY
data/0/36_7_DIỄN.jpg;DIỄN
data/0/36_8_RA.jpg;RA
data/0/36_9_CUỘC.jpg;CUỘC
data/0/36_10_BẠO.jpg;BẠO
data/0/36_11_LOẠN.jpg;LOẠN
data/0/39_0_653.jpg;653
data/0/39_1_CAO.jpg;CAO
data/0/39_2_DƯƠNG.jpg;DƯƠNG
data/0/39_3_CÔNG.jpg;CÔNG
data/0/39_4_CHÚA.jpg;CHÚA
data/0/39_5_CÙNG.jpg;CÙNG
data/0/39_6_2.jpg;2
data/0/39_7_THÂN.jpg;THÂN
data/0/39_8_VƯƠNG.jpg;VƯƠNG
data/0/39_9_BỊ.jpg;BỊ
data/0/39_10_BUỘC.jpg;BUỘC
data/0/39_11_TỰ.jpg;TỰ
data/0/39_12_VẪN.jpg;VẪN
data/0/40_0_BẦU.jpg;BẦU
data/0/40_1_CỬ.jpg;CỬ
data/0/40_2_TỔNG.jpg;TỔNG
data/0/40_3_THỐNG.jpg;THỐNG
data/0/41_0_ANH.jpg;ANH
data/0/41_1_TA.jpg;TA
data/0/41_2_KHÔNG.jpg;KHÔNG
data/0/41_3_CHỈ.jpg;CHỈ
data/0/41_4_ĐẠO.jpg;ĐẠO
data/0/41_5_TRỰC.jpg;TRỰC
data/0/41_6_TIẾP.jpg;TIẾP
data/0/41_7_XUỐNG.jpg;XUỐNG
data/0/41_8_NGƯỜI.jpg;NGƯỜI
data/0/41_9_LÍNH.jpg;LÍNH
data/0/41_10_MÀ.jpg;MÀ
data/0/41_11_PHẢI.jpg;PHẢI
data/0/41_12_THEO.jpg;THEO
data/0/41_13_MỘT.jpg;MỘT
data/0/41_14_CHUỖI.jpg;CHUỖI
data/0/41_15_MỆNH.jpg;MỆNH
data/0/41_16_LỆNH.jpg;LỆNH
data/0/42_0_BỎ.jpg;BỎ
data/0/42_1_LẠI.jpg;LẠI
data/0/42_2_NHIỀU.jpg;NHIỀU
data/0/42_3_PHẦN.jpg;PHẦN
data/0/42_4_CƠ.jpg;CƠ
data/0/42_5_THỂ.jpg;THỂ
data/0/42_6_BỊ.jpg;BỊ
data/0/42_7_ĐỐT.jpg;ĐỐT
data/0/42_8_PHÂN.jpg;PHÂN
data/0/42_9_NỬA.jpg;NỬA
data/0/44_0_BẢN.jpg;BẢN
data/0/44_1_DỊCH.jpg;DỊCH
data/0/44_2_KINH.jpg;KINH
data/0/44_3_THÁNH.jpg;THÁNH
data/0/44_4_SANG.jpg;SANG
data/0/44_5_TIẾNG.jpg;TIẾNG
data/0/44_6_ĐỨC.jpg;ĐỨC
data/0/44_7_CỦA.jpg;CỦA
data/0/44_8_LUTHER.jpg;LUTHER
data/0/44_9_LÀ.jpg;LÀ
data/0/44_10_THỜI.jpg;THỜI
data/0/44_11_ĐIỂM.jpg;ĐIỂM
data/0/44_12_QUYẾT.jpg;QUYẾT
data/0/44_13_ĐỊNH.jpg;ĐỊNH
data/0/44_14_CHO.jpg;CHO
data/0/44_15_SỰ.jpg;SỰ
data/0/44_16_PHÁT.jpg;PHÁT
data/0/44_17_TRIỂN.jpg;TRIỂN
data/0/44_18_CỦA.jpg;CỦA
data/0/44_19_NỖ.jpg;NỖ
data/0/44_20_LỰC.jpg;LỰC
data/0/44_21_XÓA.jpg;XÓA
data/0/44_22_MÙ.jpg;MÙ
data/0/44_23_CHỮ.jpg;CHỮ
data/0/44_24_CHO.jpg;CHO
data/0/44_25_NGƯỜI.jpg;NGƯỜI
data/0/44_26_DÂN.jpg;DÂN
data/0/44_27_THƯỜNG.jpg;THƯỜNG
data/0/45_0_BỊ.jpg;BỊ
data/0/45_1_BẮT.jpg;BẮT
data/0/45_2_NGAY.jpg;NGAY
data/0/45_3_SAU.jpg;SAU
data/0/45_4_ĐÓ.jpg;ĐÓ
data/0/46_0_BỊ.jpg;BỊ
data/0/46_1_NHỮNG.jpg;NHỮNG
data/0/46_2_NGƯỜI.jpg;NGƯỜI
data/0/46_3_PHẢN.jpg;PHẢN
data/0/46_4_ĐỐI.jpg;ĐỐI
data/0/46_5_NGĂN.jpg;NGĂN
data/0/46_6_CHẶN.jpg;CHẶN
data/0/47_0_BẰNG.jpg;BẰNG
data/0/47_1_CÁCH.jpg;CÁCH
data/0/47_2_ĐƯA.jpg;ĐƯA
data/0/47_3_NƯỚC.jpg;NƯỚC
data/0/47_4_ANH.jpg;ANH
data/0/47_5_DƯỚI.jpg;DƯỚI
data/0/47_6_SỰ.jpg;SỰ
data/0/47_7_KIỂM.jpg;KIỂM
data/0/47_8_SOÁT.jpg;SOÁT
data/0/47_9_CỦA.jpg;CỦA
data/0/47_10_NHÀ.jpg;NHÀ
data/0/47_11_CẦM.jpg;CẦM
data/0/47_12_QUYỀN.jpg;QUYỀN
data/0/47_13_CÓ.jpg;CÓ
data/0/47_14_NGUỒN.jpg;NGUỒN
data/0/47_15_GỐC.jpg;GỐC
data/0/47_16_PHÁP.jpg;PHÁP
data/0/48_0_BỔ.jpg;BỔ
data/0/48_1_NHIỆM.jpg;NHIỆM
data/0/48_2_TƯỞNG.jpg;TƯỞNG
data/0/48_3_GIỚI.jpg;GIỚI
data/0/48_4_THẠCH.jpg;THẠCH
data/0/48_5_LÀM.jpg;LÀM
data/0/48_6_ỦY.jpg;ỦY
data/0/48_7_VIÊN.jpg;VIÊN
data/0/49_0_ÁI.jpg;ÁI
data/0/49_1_LỰC.jpg;LỰC
data/0/49_2_ELECTRON.jpg;ELECTRON
data/0/50_0_BẢO.jpg;BẢO
data/0/50_1_VỆ.jpg;VỆ
data/0/50_2_CHỐNG.jpg;CHỐNG
data/0/50_3_THUẾ.jpg;THUẾ
data/0/50_4_CAO.jpg;CAO
data/0/51_0_74.jpg;74
data/0/51_1_SỐ.jpg;SỐ
data/0/51_2_7.jpg;7
data/0/53_0_BÀI.jpg;BÀI
data/0/53_1_HÌNH.jpg;HÌNH
data/0/54_0_ATLÉTICO.jpg;ATLÉTICO
data/0/54_1_PARANAENSE.jpg;PARANAENSE
data/0/55_0_BAO.jpg;BAO
data/0/55_1_GỒM.jpg;GỒM
data/0/55_2_NÚI.jpg;NÚI
"data/0/57_0_""BẮC.jpg";"""BẮC"
data/0/57_1_KINH.jpg;KINH
data/0/57_2_TUYÊN.jpg;TUYÊN
data/0/57_3_BỐ.jpg;BỐ
data/0/57_4_ĐÃ.jpg;ĐÃ
"data/0/57_5_""""HOÀN.jpg";"""""HOÀN"
data/0/57_6_THÀNH.jpg;THÀNH
data/0/57_7_MỤC.jpg;MỤC
data/0/57_8_TIÊU.jpg;TIÊU
data/0/57_9_CHIẾN.jpg;CHIẾN
"data/0/57_10_TRANH"""""".jpg";"TRANH"""""""
data/0/58_0_6.jpg;6
data/0/58_1_PHƯỜNG.jpg;PHƯỜNG
data/0/58_2_VÀ.jpg;VÀ
data/0/58_3_6.jpg;6
data/0/58_4_THỊ.jpg;THỊ
data/0/58_5_TRẤN.jpg;TRẤN
data/0/59_0_BỘT.jpg;BỘT
data/0/59_1_MÀU.jpg;MÀU
data/0/59_2_VÀNG.jpg;VÀNG
data/0/59_3_KHI.jpg;KHI
data/0/59_4_NUNG.jpg;NUNG
data/0/59_5_SẼ.jpg;SẼ
data/0/59_6_CHUYỂN.jpg;CHUYỂN
data/0/59_7_SANG.jpg;SANG
data/0/59_8_TRONG.jpg;TRONG
data/0/59_9_SUỐT.jpg;SUỐT
data/0/59_10_ĐẾN.jpg;ĐẾN
data/0/59_11_VÀNG.jpg;VÀNG
data/0/59_12_VÀ.jpg;VÀ
data/0/59_13_NHUỘM.jpg;NHUỘM
data/0/59_14_VÀO.jpg;VÀO
data/0/59_15_TOÀN.jpg;TOÀN
data/0/59_16_BỘ.jpg;BỘ
data/0/59_17_VẾT.jpg;VẾT
data/0/59_18_NỨT.jpg;NỨT
data/0/59_19_CỦA.jpg;CỦA
data/0/59_20_HỒNG.jpg;HỒNG
data/0/59_21_NGỌC.jpg;NGỌC
data/0/61_0_BẢNG.jpg;BẢNG
data/0/61_1_MẠCH.jpg;MẠCH
data/0/61_2_CHỦ.jpg;CHỦ
data/0/63_0_12.jpg;12
data/0/63_1_TUỔI.jpg;TUỔI
data/0/64_0_ÂM.jpg;ÂM
data/0/64_1_YẾT.jpg;YẾT
data/0/64_2_HẦU.jpg;HẦU
data/0/65_0_ANH.jpg;ANH
data/0/65_1_QUYẾT.jpg;QUYẾT
data/0/65_2_ĐỊNH.jpg;ĐỊNH
data/0/65_3_KHÔNG.jpg;KHÔNG
data/0/65_4_GIA.jpg;GIA
data/0/65_5_HẠN.jpg;HẠN
data/0/65_6_LIÊN.jpg;LIÊN
data/0/65_7_MINH.jpg;MINH
data/0/65_8_VỚI.jpg;VỚI
data/0/65_9_NHẬT.jpg;NHẬT
data/0/65_10_MÀ.jpg;MÀ
data/0/65_11_THAY.jpg;THAY
data/0/65_12_VÀO.jpg;VÀO
data/0/65_13_ĐÓ.jpg;ĐÓ
